,Date,Price,MarketCap,ActiveAddress,RiskFree,Asset
9994,2019-04-01,1.44046606695,129555397.06233338,1123.0,0.0242,KCS
9995,2019-04-08,1.17582409388,105753520.2343433,450.0,0.024300000000000002,KCS
9996,2019-04-15,1.1846210919,106544721.49731427,180.0,0.0242,KCS
9997,2019-04-22,1.1548042522,103644316.7744246,181.0,0.024399999999999998,KCS
9998,2019-04-29,1.1720472074,105085066.96691214,122.0,0.0245,KCS
9999,2019-05-06,1.01826396439,91296951.36142372,184.0,0.024300000000000002,KCS
10000,2019-05-13,1.05492390631,94583860.30785576,359.0,0.0241,KCS
10001,2019-05-20,1.1037756137599999,98963875.81950845,4853.0,0.0239,KCS
10002,2019-05-27,1.17030418979,104928789.0270521,75.0,,KCS
10003,2019-06-03,1.08144409578,96961644.98138958,158.0,0.0236,KCS
10004,2019-06-10,1.66317861584,149119621.7344954,264.0,0.023,KCS
10005,2019-06-17,1.72848491051,154974945.9103377,374.0,0.0222,KCS
10006,2019-06-24,1.6067285242,144058339.54143226,262.0,0.0212,KCS
10007,2019-07-01,1.5695047637,140720878.95095202,169.0,0.0217,KCS
10008,2019-07-08,1.3470039810799999,120372311.18216267,138.0,0.0223,KCS
10009,2019-07-15,1.42482156667,127051768.51192436,148.0,0.0217,KCS
10010,2019-07-22,1.27764741135,113817726.84639035,97.0,0.0213,KCS
10011,2019-07-29,1.8074578531199998,160852474.2318612,80.0,0.0212,KCS
10012,2019-08-05,1.7470588671799998,155317480.62362435,118.0,0.0207,KCS
10013,2019-08-12,1.67507159517,148792545.47316557,96.0,0.0209,KCS
10014,2019-08-19,1.51173174316,134169116.35580942,134.0,0.0206,KCS
10015,2019-08-26,1.46449574829,129157306.83897837,14.0,0.0209,KCS
10016,2019-09-02,1.5240038818900001,134253979.05273685,71.0,,KCS
10017,2019-09-09,1.7582183170499999,154765575.54281422,639.0,0.0204,KCS
10018,2019-09-16,1.5129980971,133104811.50958863,169.0,0.0208,KCS
10019,2019-09-23,1.11511024671,98057186.2205689,95.0,0.0194,KCS
10020,2019-09-30,1.06581042447,93587802.49487449,76.0,0.0191,KCS
10021,2019-10-07,1.12946359795,99168090.96625145,76.0,0.0176,KCS
10022,2019-10-14,1.08315039675,95101743.225717,53.0,,KCS
10023,2019-10-21,1.37280928751,120041255.64598115,82.0,0.0176,KCS
10024,2019-10-28,1.56330290735,135794041.821045,61.0,0.0174,KCS
10025,2019-11-04,1.22311470453,104158239.11788774,103.0,0.0158,KCS
10026,2019-11-11,1.1746801823,96750831.10355534,72.0,,KCS
10027,2019-11-18,0.947887940616,78071416.73921089,123.0,0.0159,KCS
10028,2019-11-25,0.984242070497,81065671.96972525,28.0,0.016,KCS
10029,2019-12-02,0.974076300085,80228383.01994221,155.0,0.016,KCS
10030,2019-12-09,0.948058314989,78085449.37757055,136.0,0.0154,KCS
10031,2019-12-16,0.956430140216,78774982.63161767,153.0,0.015700000000000002,KCS
10032,2019-12-23,0.932673278678,76818283.15473266,167.0,0.015700000000000002,KCS
10033,2019-12-30,1.04658480573,86200441.02256794,188.0,0.0151,KCS
10034,2020-01-06,1.03104218135,84920295.28677197,237.0,0.0154,KCS
10035,2020-01-13,1.03604943783,85332710.71123254,212.0,0.0154,KCS
10036,2020-01-20,1.04441590862,86021802.95483471,77.0,,KCS
10037,2020-01-27,1.14987676527,94489902.19261314,46.0,0.015300000000000001,KCS
10038,2020-02-03,1.2418448631599999,101645562.12167929,127.0,0.015600000000000001,KCS
10039,2020-02-10,1.26395249708,103455081.92857419,325.0,0.0158,KCS
10040,2020-02-17,1.26307598973,103383339.40667187,203.0,,KCS
10041,2020-02-24,1.18733553731,97183949.21715084,55.0,0.016,KCS
10042,2020-03-02,1.3742491774599999,112482914.96148004,322.0,0.0141,KCS
10043,2020-03-09,0.942195056898,77222200.40653612,287.0,0.005699999999999999,KCS
10044,2020-03-16,1.12563464465,92133703.32582724,109.0,0.0025,KCS
10045,2020-03-23,0.865852630966,70870428.34410366,60.0,0.0001,KCS
10046,2020-03-30,0.9530973370829999,78011446.88714258,142.0,0.0004,KCS
10047,2020-04-06,0.944053994246,77271245.1973865,159.0,0.0009,KCS
10048,2020-04-13,0.9436384209859999,77040584.28300422,159.0,0.0017000000000000001,KCS
10049,2020-04-20,0.95902188527,77920800.54040292,215.0,0.001,KCS
10050,2020-04-27,0.9437423615299999,76679334.89714317,146.0,0.0009,KCS
10051,2020-05-04,0.882897564487,71735677.85747705,278.0,0.001,KCS
10052,2020-05-11,0.946139924915,76874137.60308242,280.0,0.0009,KCS
10053,2020-05-18,0.949458378167,77143762.87224814,268.0,0.001,KCS
10054,2020-05-25,0.9732207221,79074460.06531008,225.0,,KCS
10055,2020-06-01,0.973617370907,79106687.89352709,262.0,0.0012,KCS
10056,2020-06-08,0.9177277760079999,74565642.4353384,317.0,0.0015,KCS
10057,2020-06-15,0.893195681262,72572402.77011098,220.0,0.0015,KCS
10058,2020-06-22,0.856466655216,69588158.97283007,337.0,0.0014000000000000002,KCS
10059,2020-06-29,0.832135486401,67611244.59655939,183.0,0.0011,KCS
10060,2020-07-06,0.808265137028,65671771.930823915,199.0,0.0012,KCS
10061,2020-07-13,0.820567703304,66456810.20341196,187.0,0.0011,KCS
10062,2020-07-20,0.89927034807,72596650.9715121,239.0,0.0011,KCS
10063,2020-07-27,0.802649709983,64796739.79851323,47.0,0.001,KCS
10064,2020-08-03,1.00439073311,81082850.83245292,199.0,0.0009,KCS
10065,2020-08-10,1.19206815122,96233747.38653974,190.0,0.0009,KCS
10066,2020-08-17,1.33044772717,107404908.31538425,192.0,0.0009,KCS
10067,2020-08-24,1.4138510442499999,114137924.15752544,179.0,0.0009,KCS
10068,2020-08-31,1.19235864522,96257198.50062637,157.0,0.0008,KCS
10069,2020-09-07,1.22397810093,98809786.3792488,105.0,,KCS
10070,2020-09-14,1.16281731183,93872374.09943311,128.0,0.001,KCS
10071,2020-09-21,0.889905926732,71840676.27615602,81.0,0.0009,KCS
10072,2020-09-28,0.85616126014299,69116523.53635979,36.0,0.0009,KCS
10073,2020-10-05,0.86442260101881,69783448.31755129,56.0,0.0009,KCS
10074,2020-10-12,0.91577004316048,73928644.85765624,100.0,,KCS
10075,2020-10-19,0.88391439116217,71356989.23200977,73.0,0.0009,KCS
10076,2020-10-26,0.85423952411656,68961384.87325417,3.0,0.0008,KCS
10077,2020-11-02,0.83967764895034,67785828.07745674,34.0,0.0009,KCS
10078,2020-11-09,0.82594710031137,66677382.937093794,39.0,0.001,KCS
10079,2020-11-16,0.80056086998904,64627993.33345799,60.0,0.0009,KCS
10080,2020-11-23,0.80155913786339,64249646.3057005,76.0,0.0008,KCS
10081,2020-11-30,0.82270475279552,65913984.27010376,53.0,0.0008,KCS
10082,2020-12-07,0.80997166576295,64893826.67951878,52.0,0.0009,KCS
10083,2020-12-14,0.78867809111529,63187814.48059693,53.0,0.0007000000000000001,KCS
10084,2020-12-21,0.67713907448795,54251460.3845551,47.0,0.0008,KCS
10085,2020-12-28,0.70831927275758,56749575.402487814,35.0,0.0009,KCS
10086,2021-01-04,1.17601217492859,94220493.72669637,77.0,0.0009,KCS
10087,2021-01-11,1.15952963828248,92899935.33982496,2716.0,0.0009,KCS
10088,2021-01-18,1.1523891825322101,92327851.75041404,42.0,,KCS
10089,2021-01-25,1.17576429291451,94200633.75734359,57.0,0.0007000000000000001,KCS
10090,2021-02-01,1.70039716190192,136233504.67064732,77.0,0.0006,KCS
10091,2021-02-08,2.49839337740831,200167874.58617377,120.0,0.0004,KCS
10092,2021-02-15,6.15080805354826,492794363.8497176,195.0,,KCS
10093,2021-02-22,4.11733961565858,329875642.19000894,199.0,0.0003,KCS
10094,2021-03-01,4.7198161082802,378145238.20587015,141.0,0.0003,KCS
10095,2021-03-08,4.82974443699156,386952546.1798406,133.0,0.0004,KCS
10096,2021-03-15,5.03319151507357,403252448.9808509,148.0,0.0002,KCS
10097,2021-03-22,4.93095830583644,395061663.498403,109.0,0.0002,KCS
10098,2021-03-29,7.47780933309459,599111898.9912269,110.0,0.0002,KCS
10099,2021-04-05,18.74701412531129,1501985238.2867017,407.0,0.0003,KCS
10100,2021-04-12,13.92506945177333,1115657598.531486,358.0,0.0002,KCS
10101,2021-04-19,10.46839076287505,838713209.9733299,476.0,0.0001,KCS
10102,2021-04-26,14.89821611661028,1193624783.8924649,280.0,0.0002,KCS
10103,2021-05-03,13.33441933583211,1068335515.7077332,910.0,0.0002,KCS
10104,2021-05-10,11.18574591168237,896186727.4580597,584.0,0.0002,KCS
10105,2021-05-17,5.97411709745711,478638125.1007769,407.0,0.0,KCS
10106,2021-05-24,6.85937494840496,549563778.3975257,399.0,0.0001,KCS
10107,2021-05-31,8.55932863011787,685761752.0394495,183.0,,KCS
10108,2021-06-07,8.63930083658573,692169016.2995092,160.0,0.0001,KCS
10109,2021-06-14,7.94651169219479,636663693.6297218,144.0,0.0001,KCS
10110,2021-06-21,7.25404907806049,581184532.1193621,174.0,0.0004,KCS
10111,2021-06-28,7.73012194278071,619326841.6295044,188.0,0.0004,KCS
10112,2021-07-05,13.95189426965689,1117806766.4049149,3223.0,,KCS
10113,2021-07-12,10.56205668876189,846217596.3823925,757.0,0.0005,KCS
10114,2021-07-19,9.68596085234561,776025991.2112495,399.0,0.0005,KCS
10115,2021-07-26,10.05409711341544,805520567.0465765,54.0,0.0005,KCS
10116,2021-08-02,10.33918426239772,828361361.13434,306.0,0.0005,KCS
10117,2021-08-09,11.62893044978934,931694069.0338494,253.0,0.0004,KCS
10118,2021-08-16,12.3483405789258,989332228.7436666,291.0,0.0004,KCS
10119,2021-08-23,13.41127937253206,1074493437.1647632,331.0,0.0004,KCS
10120,2021-08-30,14.03623760739443,1124564239.7488205,220.0,0.0004,KCS
10121,2021-09-06,11.66329561676019,934447359.4061964,264.0,,KCS
10122,2021-09-13,11.57870200743703,927669834.6437207,229.0,0.0006,KCS
10123,2021-09-20,10.66261623415941,854274290.197541,194.0,0.0006,KCS
10124,2021-09-27,10.84691390855114,869039968.8563739,87.0,0.0006,KCS
10125,2021-10-04,11.33542858738705,908179099.5677143,134.0,0.0009,KCS
10126,2021-10-11,13.23780925621474,1060595247.7117181,217.0,,KCS
10127,2021-10-18,15.77785199804072,1264100012.6486013,292.0,0.0005,KCS
10128,2021-10-25,18.15861276467767,1454843322.6753895,353.0,0.0007000000000000001,KCS
10129,2021-11-01,19.92852536533259,1596646309.6188996,322.0,0.0005,KCS
10130,2021-11-08,24.663146140123427,1975977677.541646,383.0,0.0004,KCS
10131,2021-11-15,24.19393927065954,1938385462.219956,338.0,0.0006,KCS
10132,2021-11-22,23.70392427455374,1899126128.1323836,326.0,0.0007000000000000001,KCS
10133,2021-11-29,22.06364059660466,1767708833.9214728,258.0,0.0007000000000000001,KCS
10134,2021-12-06,21.00751261108988,1683093298.1683447,286.0,0.0005,KCS
10135,2021-12-13,21.22541964290348,1700551712.767873,251.0,0.0001,KCS
10136,2021-12-20,22.83626585403873,1829610517.2314897,220.0,0.0003,KCS
10137,2021-12-27,22.654507571562238,1815048291.1942542,43.0,0.0004,KCS
10138,2022-01-03,19.299137868650472,1546220640.6104987,168.0,0.0005,KCS
10139,2022-01-10,21.111583124732764,1691431285.9773731,139.0,0.0005,KCS
10140,2022-01-17,15.890342639777595,1273112609.6523056,194.0,,KCS
10141,2022-01-24,17.443355298884224,1397537868.696687,155.0,0.0005,KCS
10142,2022-01-31,20.016235039947034,1603673489.288432,91.0,0.0003,KCS
10143,2022-02-07,19.18180333768197,1536819957.7989335,149.0,0.0003,KCS
10144,2022-02-14,19.013652666349095,1523347955.032958,135.0,0.0003,KCS
10145,2022-02-21,19.01702438038803,1523618092.169483,166.0,,KCS
10146,2022-02-28,18.090740504140513,1449405489.6031713,119.0,0.0006,KCS
10147,2022-03-07,17.69287949188068,1417529407.1876123,137.0,0.0017000000000000001,KCS
10148,2022-03-14,18.168208853401232,1455612148.2340484,131.0,0.0023,KCS
10149,2022-03-21,19.204476664321096,1538636513.8481894,131.0,0.0022,KCS
10150,2022-03-28,21.284198364012905,1705260983.8465421,101.0,0.0019,KCS
10151,2022-04-04,20.128842643100526,1612695457.0815341,154.0,0.0018,KCS
10152,2022-04-11,19.939244589441245,1597505119.2549016,149.0,0.0022,KCS
10153,2022-04-18,19.58955626691445,1894745374.4038687,126.0,0.0038,KCS
10154,2022-04-25,17.861536913545564,1757215517.9079392,106.0,0.004,KCS
10155,2022-05-02,15.863753880847845,1560673900.9428694,109.0,0.0040999999999999995,KCS
10156,2022-05-09,14.496544402063757,1426168022.530566,156.0,0.0051,KCS
10157,2022-05-16,16.92806890578321,1665381065.103009,135.0,0.0064,KCS
10158,2022-05-23,16.441016734782483,1617464940.2445605,153.0,0.0055000000000000005,KCS
10159,2018-09-17,,,2.0,0.0202,LAMB
10160,2018-09-24,,,0.0,0.0207,LAMB
10161,2018-10-01,,,0.0,0.0213,LAMB
10162,2018-10-08,,,0.0,,LAMB
10163,2018-10-15,,,0.0,0.0217,LAMB
10164,2018-10-22,,,0.0,0.0218,LAMB
10165,2018-10-29,,,0.0,0.0217,LAMB
10166,2018-11-05,,,0.0,0.022000000000000002,LAMB
10167,2018-11-12,,,0.0,,LAMB
10168,2018-11-19,,,0.0,0.0223,LAMB
10169,2018-11-26,,,0.0,0.022400000000000003,LAMB
10170,2018-12-03,,,0.0,0.023,LAMB
10171,2018-12-10,,,0.0,0.0232,LAMB
10172,2018-12-17,,,0.0,0.0236,LAMB
10173,2018-12-24,,,4600.0,0.0242,LAMB
10174,2018-12-31,0.00906402267649,0.0,117.0,0.024399999999999998,LAMB
10175,2019-01-07,0.011320701357300001,0.0,426.0,0.0242,LAMB
10176,2019-01-14,0.0102677541408,0.0,568.0,0.0242,LAMB
10177,2019-01-21,0.0113039530284,0.0,64.0,,LAMB
10178,2019-01-28,0.0124892547879,0.0,44.0,0.0239,LAMB
10179,2019-02-04,0.0137158424793,5129833.943150893,75.0,0.0241,LAMB
10180,2019-02-11,0.014063973551200001,7031986.775599999,216.0,0.024399999999999998,LAMB
10181,2019-02-18,0.013930016716800001,6965008.358399999,112.0,,LAMB
10182,2019-02-25,0.0150376098403,7518804.92015,123.0,0.024399999999999998,LAMB
10183,2019-03-04,0.0155720449103,7786022.45515,166.0,0.0245,LAMB
10184,2019-03-11,0.0218232935183,10911646.75915,222.0,0.024399999999999998,LAMB
10185,2019-03-18,0.0204511211182,10225560.5591,181.0,0.024700000000000003,LAMB
10186,2019-03-25,0.0222697199605,11134859.98025,237.0,0.024700000000000003,LAMB
10187,2019-04-01,0.0493026766225,24651338.31125,614.0,0.0242,LAMB
10188,2019-04-08,0.123148284111,61574142.0555,2158.0,0.024300000000000002,LAMB
10189,2019-04-15,0.0807424022243,40371201.11215,575.0,0.0242,LAMB
10190,2019-04-22,0.0641889174427,32094458.72135,550.0,0.024399999999999998,LAMB
10191,2019-04-29,0.0617509382919,30875469.14595,785.0,0.0245,LAMB
10192,2019-05-06,0.0577941329719,28897066.48595,739.0,0.024300000000000002,LAMB
10193,2019-05-13,0.0686937536543,34346876.82715,453.0,0.0241,LAMB
10194,2019-05-20,0.06404949433110001,32024747.165549997,391.0,0.0239,LAMB
10195,2019-05-27,0.0718675342062,35933767.1031,169.0,,LAMB
10196,2019-06-03,0.0783428243633,39171412.181650005,1304.0,0.0236,LAMB
10197,2019-06-10,0.107306723791,53653361.8955,1353.0,0.023,LAMB
10198,2019-06-17,0.160988019018,80494009.509,2029.0,0.0222,LAMB
10199,2019-06-24,0.201428305693,100714152.8465,3020.0,0.0212,LAMB
10200,2019-07-01,0.260527323006,130263661.503,3130.0,0.0217,LAMB
10201,2019-07-08,0.222453317333,111226658.6665,3176.0,0.0223,LAMB
10202,2019-07-15,0.218787992563,109393996.2815,3932.0,0.0217,LAMB
10203,2019-07-22,0.192435711654,96217855.827,5049.0,0.0213,LAMB
10204,2019-07-29,0.200386305876,103409247.40426253,5332.0,0.0212,LAMB
10205,2019-08-05,0.184181513828,114090753.1311151,6751.0,0.0207,LAMB
10206,2019-08-12,0.189538069717,117723962.63124391,9659.0,0.0209,LAMB
10207,2019-08-19,0.16866398601399998,109863740.16441226,5199.0,0.0206,LAMB
10208,2019-08-26,0.167537760681,106594044.93081327,1523.0,0.0209,LAMB
10209,2019-09-02,0.145704130498,91901356.74693474,1227.0,,LAMB
10210,2019-09-09,0.150335741477,94533741.19287908,1670.0,0.0204,LAMB
10211,2019-09-16,0.144605012181,90631742.33915947,619.0,0.0208,LAMB
10212,2019-09-23,0.06697933950150001,41975292.015056245,1954.0,0.0194,LAMB
10213,2019-09-30,0.0496524357723,31185493.94254371,590.0,0.0191,LAMB
10214,2019-10-07,0.0389555988866,24465157.480150543,548.0,0.0176,LAMB
10215,2019-10-14,0.025214843207,15913030.983079065,657.0,,LAMB
10216,2019-10-21,0.0335248369404,23308609.559874475,788.0,0.0176,LAMB
10217,2019-10-28,0.0559014396076,43154538.55895113,435.0,0.0174,LAMB
10218,2019-11-04,0.0497416482709,37694753.20220214,599.0,0.0158,LAMB
10219,2019-11-11,0.0399428852082,30030690.817494053,11075.0,,LAMB
10220,2019-11-18,0.0277919301664,20770506.08620717,1281.0,0.0159,LAMB
10221,2019-11-25,0.0367288635031,27055391.28140253,179.0,0.016,LAMB
10222,2019-12-02,0.0338264903389,24491249.689042993,389.0,0.016,LAMB
10223,2019-12-09,0.0301929826121,21645028.50160691,293.0,0.0154,LAMB
10224,2019-12-16,0.0297091258013,21141923.854015745,365.0,0.015700000000000002,LAMB
10225,2019-12-23,0.026807211841600002,19004048.099263716,299.0,0.015700000000000002,LAMB
10226,2019-12-30,0.0272300318873,19308870.145351425,225.0,0.0151,LAMB
10227,2020-01-06,0.027146693359400002,19178315.313272182,618.0,0.0154,LAMB
10228,2020-01-13,0.0269053111713,18847082.48108244,359.0,0.0154,LAMB
10229,2020-01-20,0.026093684172800002,18138680.74302336,346.0,,LAMB
10230,2020-01-27,0.032127265769400004,22221315.18432582,163.0,0.015300000000000001,LAMB
10231,2020-02-03,0.0388170396252,26241426.61197355,482.0,0.015600000000000001,LAMB
10232,2020-02-10,0.0371426481677,24728808.98143606,571.0,0.0158,LAMB
10233,2020-02-17,0.0335693258723,21861365.008958332,394.0,,LAMB
10234,2020-02-24,0.0264433006073,17013599.462222062,105.0,0.016,LAMB
10235,2020-03-02,0.0249966678878,16023810.555743773,314.0,0.0141,LAMB
10236,2020-03-09,0.0125509650229,8068383.639146304,412.0,0.005699999999999999,LAMB
10237,2020-03-16,0.0120577576831,7725043.450681407,335.0,0.0025,LAMB
10238,2020-03-23,0.011153463759900001,7189443.31428482,268.0,0.0001,LAMB
10239,2020-03-30,0.0136354231504,8797324.031241471,147.0,0.0004,LAMB
10240,2020-04-06,0.012930196728999999,8355486.576608744,145.0,0.0009,LAMB
10241,2020-04-13,0.0136015765708,8751592.084126135,233.0,0.0017000000000000001,LAMB
10242,2020-04-20,0.0141893194788,9171257.2252907,195.0,0.001,LAMB
10243,2020-04-27,0.0181329508384,11772333.678416649,312.0,0.0009,LAMB
10244,2020-05-04,0.014168292684400001,9178475.950558437,192.0,0.001,LAMB
10245,2020-05-11,0.0154223189696,9991903.381165642,165.0,0.0009,LAMB
10246,2020-05-18,0.015188780212400001,9840596.907586694,167.0,0.001,LAMB
10247,2020-05-25,0.0176783157101,11301135.61897014,250.0,,LAMB
10248,2020-06-01,0.0183478882388,11879797.663024327,167.0,0.0012,LAMB
10249,2020-06-08,0.0180236320626,11708736.005371895,346.0,0.0015,LAMB
10250,2020-06-15,0.0179919234669,11634304.884478439,253.0,0.0015,LAMB
10251,2020-06-22,0.0164778315185,10767127.72381172,375.0,0.0014000000000000002,LAMB
10252,2020-06-29,0.0171078806826,11250592.065885458,155.0,0.0011,LAMB
10253,2020-07-06,0.0211451597954,14755243.865099642,197.0,0.0012,LAMB
10254,2020-07-13,0.0199127690739,15303483.992341198,167.0,0.0011,LAMB
10255,2020-07-20,0.0189717511757,14640637.558918469,162.0,0.0011,LAMB
10256,2020-07-27,0.0175482344813,13571729.118945781,105.0,0.001,LAMB
10257,2020-08-03,0.0200270162702,15624876.682618769,293.0,0.0009,LAMB
10258,2020-08-10,0.0248486233422,19793320.61349216,434.0,0.0009,LAMB
10259,2020-08-17,0.025784760854700002,20648947.048796874,258.0,0.0009,LAMB
10260,2020-08-24,0.0323912955351,25933246.021732517,379.0,0.0009,LAMB
10261,2020-08-31,0.0223472833546,17823309.905490525,214.0,0.0008,LAMB
10262,2020-09-07,0.0256460273626,20573854.274786595,530.0,,LAMB
10263,2020-09-14,0.0226490876178,18395803.875670977,139.0,0.001,LAMB
10264,2020-09-21,0.0202317442677,16478347.690280085,130.0,0.0009,LAMB
10265,2020-09-28,0.02033684818289,16616427.44502868,105.0,0.0009,LAMB
10266,2020-10-05,0.02054912490391,16838723.972699683,116.0,0.0009,LAMB
10267,2020-10-12,0.01848634112709,15279095.932604859,135.0,,LAMB
10268,2020-10-19,0.01721122816218,14308228.892128227,95.0,0.0009,LAMB
10269,2020-10-26,0.01420016106472,11903350.728656918,22.0,0.0008,LAMB
10270,2020-11-02,0.01381442145124,11674298.503186084,143.0,0.0009,LAMB
10271,2020-11-09,0.01445950137912,12332588.138903946,118.0,0.001,LAMB
10272,2020-11-16,0.01552918931947,13319681.146927573,117.0,0.0009,LAMB
10273,2020-11-23,0.01451285706739,13335374.030713554,141.0,0.0008,LAMB
10274,2020-11-30,0.01710516424098,20741627.67406968,139.0,0.0008,LAMB
10275,2020-12-07,0.01514690180759,18405466.19494699,130.0,0.0009,LAMB
10276,2020-12-14,0.01697391080124,20674324.056229375,336.0,0.0007000000000000001,LAMB
10277,2020-12-21,0.01447325282345,18058546.374965783,138.0,0.0008,LAMB
10278,2020-12-28,0.01482851679043,18601603.727623016,122.0,0.0009,LAMB
10279,2021-01-04,0.01639783642257,20665646.83144264,158.0,0.0009,LAMB
10280,2021-01-11,0.01818176596224,23094594.970040012,168.0,0.0009,LAMB
10281,2021-01-18,0.02069100942845,26791721.610775176,186.0,,LAMB
10282,2021-01-25,0.01794381219766,23467598.993295714,119.0,0.0007000000000000001,LAMB
10283,2021-02-01,0.02041839320569,26717889.81773795,119.0,0.0006,LAMB
10284,2021-02-08,0.02813473979446,36468325.893100135,196.0,0.0004,LAMB
10285,2021-02-15,0.03970082143587,52103793.80536687,261.0,,LAMB
10286,2021-02-22,0.02990822394249,40395458.56517893,233.0,0.0003,LAMB
10287,2021-03-01,0.03933697013192,53960720.43530494,163.0,0.0003,LAMB
10288,2021-03-08,0.07359890658927,103417360.23395145,347.0,0.0004,LAMB
10289,2021-03-15,0.08308594199728,119384739.68173422,318.0,0.0002,LAMB
10290,2021-03-22,0.10459865676399,151205580.57479566,314.0,0.0002,LAMB
10291,2021-03-29,0.15290140593475,224344887.48431915,436.0,0.0002,LAMB
10292,2021-04-05,0.1085538768709,160503381.08961213,347.0,0.0003,LAMB
10293,2021-04-12,0.08431119879688,124716127.90690297,231.0,0.0002,LAMB
10294,2021-04-19,0.07000868318966,103552505.02386065,408.0,0.0001,LAMB
10295,2021-04-26,0.0852107592614,126038473.721876,113.0,0.0002,LAMB
10296,2021-05-03,0.07368310864322,108987487.41324191,248.0,0.0002,LAMB
10297,2021-05-10,0.06155697106264,91500513.06749222,251.0,0.0002,LAMB
10298,2021-05-17,0.05010425469112,74655841.14875033,296.0,0.0,LAMB
10299,2021-05-24,0.0459407224968,68456895.87359075,217.0,0.0001,LAMB
10300,2021-05-31,0.04621903960373,68876353.62891647,175.0,,LAMB
10301,2021-06-07,0.0242598362737,36141316.351504,510.0,0.0001,LAMB
10302,2021-06-14,0.01678808102411,25011706.049247365,510.0,0.0001,LAMB
10303,2021-06-21,0.01002185011669,14923206.669886079,771.0,0.0004,LAMB
10304,2021-06-28,0.01459885694891,21573780.15292184,538.0,0.0004,LAMB
10305,2021-07-05,0.013549613311700001,19816029.593252644,531.0,,LAMB
10306,2021-07-12,0.01056023841779,15433932.23862864,443.0,0.0005,LAMB
10307,2021-07-19,0.01034920494475,15116414.217720952,394.0,0.0005,LAMB
10308,2021-07-26,0.01289638979058,18834946.709311854,83.0,0.0005,LAMB
10309,2021-08-02,0.01799480217739,26234592.379474215,379.0,0.0005,LAMB
10310,2021-08-09,0.02152902933132,31249851.44820585,348.0,0.0004,LAMB
10311,2021-08-16,0.02686855882639,38786071.16287056,341.0,0.0004,LAMB
10312,2021-08-23,0.02070934117409,29869085.907364514,267.0,0.0004,LAMB
10313,2021-08-30,0.02320231375686,33279835.133888073,200.0,0.0004,LAMB
10314,2021-09-06,0.01615614867896,23191751.785450567,220.0,,LAMB
10315,2021-09-13,0.01597414040206,22930744.91540785,141.0,0.0006,LAMB
10316,2021-09-20,0.009052889541400001,12904995.363938268,196.0,0.0006,LAMB
10317,2021-09-27,0.01095220847783,15551222.651875071,85.0,0.0006,LAMB
10318,2021-10-04,0.01195435103322,16994820.5276787,218.0,0.0009,LAMB
10319,2021-10-11,0.01305921563862,18665598.246875335,163.0,,LAMB
10320,2021-10-18,0.01240672302938,17773884.597367514,156.0,0.0005,LAMB
10321,2021-10-25,0.01295690821604,18590848.59524032,155.0,0.0007000000000000001,LAMB
10322,2021-11-01,0.01380359831179,19871622.250084646,150.0,0.0005,LAMB
10323,2021-11-08,0.012628900811089002,18219968.876013886,142.0,0.0004,LAMB
10324,2021-11-15,0.011337513943124001,16414767.535025721,131.0,0.0006,LAMB
10325,2021-11-22,0.010933063526981,15904566.828692023,94.0,0.0007000000000000001,LAMB
10326,2021-11-29,0.007942155359828,11746792.567964429,182.0,0.0007000000000000001,LAMB
10327,2021-12-06,0.006360630525480001,9637596.158902159,396.0,0.0005,LAMB
10328,2021-12-13,0.006210883679560001,9467054.977374654,211.0,0.0001,LAMB
10329,2021-12-20,0.006311116391463,9657487.900859697,87.0,0.0003,LAMB
10330,2021-12-27,0.006140476832897,9396448.04777331,28.0,0.0004,LAMB
10331,2022-01-03,0.006124929205282,9372706.365346903,83.0,0.0005,LAMB
10332,2022-01-10,0.0063880616188400005,9775377.018923672,42.0,0.0005,LAMB
10333,2022-01-17,0.005044900408457001,7719994.962187603,59.0,,LAMB
10334,2022-01-24,0.005103022801773,7808937.170607947,54.0,0.0005,LAMB
10335,2022-01-31,0.0053367512161890006,8166601.749831517,32.0,0.0003,LAMB
10336,2022-02-07,0.004844760131153,7413729.749122203,80.0,0.0003,LAMB
10337,2022-02-14,0.004428648514915001,6776973.346724223,82.0,0.0003,LAMB
10338,2022-02-21,0.0037072634514250004,5671380.411936282,35.0,,LAMB
10339,2022-02-28,0.003963797311064,6062100.5381226735,27.0,0.0006,LAMB
10340,2022-03-07,0.003403425837761,5200634.608917946,32.0,0.0017000000000000001,LAMB
10341,2022-03-14,0.0036938585972910005,5635450.915310953,43.0,0.0023,LAMB
10342,2022-03-21,0.004221428707276,6449140.774890803,64.0,0.0022,LAMB
10343,2022-03-28,0.0050936320322,7785612.55858253,24.0,0.0019,LAMB
10344,2022-04-04,0.004461996183650001,6819896.8355392525,36.0,0.0018,LAMB
10345,2022-04-11,0.004000188974502,6113808.062709072,27.0,0.0022,LAMB
10346,2022-04-18,0.0037424295970820004,5717738.935335791,25.0,0.0038,LAMB
10347,2022-04-25,0.0030922667899920004,4722221.446474466,19.0,0.004,LAMB
10348,2022-05-02,0.00288460115648,4402549.699010223,12.0,0.0040999999999999995,LAMB
10349,2022-05-09,0.0013962094551750002,2130880.252378811,66.0,0.0051,LAMB
10350,2022-05-16,0.0017790015374850002,2714462.364712809,45.0,0.0064,LAMB
10351,2022-05-23,0.0016930141810020001,2584167.777386518,16.0,0.0055000000000000005,LAMB
